"name","max_price","image _url"
"Ol' Rusty","0.36","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9nc19zZzU1M19ydXN0eV9saWdodC4wZmRhMzEyOTFmNzA2ZmNlMDc4OTgxMjcyYjNmNWU3YWM2NzhjNzkyLnBuZw--/auto/auto/85/notrim/c01dc0cbe94c4e09b8a1ea050db19f89.webp"
"Tiger Moth","6.37","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9nc19zZzU1M190aWdlcl9tb3RoX2xpZ2h0LmEzZTQ3MGQ1OWZhYzg3YTQxMTM0MTU1MWViZTNhOWRjZTgyY2EwOTQucG5n/auto/auto/85/notrim/b8d2cb24d405a6e5ad2154efd6716f22.webp"
"Berry Gel Coat","5.24","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9nc19oYXBweV9yZWRfc2c1NTZfbGlnaHQuNmFlMjMzYTM0ZWViYjM2ZTEzZDU5ZDUwYWYzMGNmM2M4MzVmNDc1Ny5wbmc-/auto/auto/85/notrim/b2a6e343737724bb81a7c0ab6a922ee0.webp"
"Hypnotic","126.87","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hYV92ZXJ0aWdvX2xpZ2h0LmU2NjQ4ZGMzNzljZDk4NzNiNmU3ZDdhMjRmNGExNTVjOWE3Yzg0YmMucG5n/auto/auto/85/notrim/729d0237fefac5754d2383d0828d96d4.webp"
"Gator Mesh","24.93","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9tZXNoX3B5dGhvbl9saWdodC4yMzg3NDNkOTczMDE0ZTcxM2EyZTY2NzllMTNlNDhhZTcxYmYxNTU1LnBuZw--/auto/auto/85/notrim/2b41328e9a016e74e921844d2c18ebc2.webp"
"Damascus Steel","1.05","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hcV9kYW1hc2N1c19zZzU1M19saWdodC4yYmU4M2I1NmZjMzk4OTRiZDcxYTllMzY3NjFhZDYyZjNlMTg3MjY5LnBuZw--/auto/auto/85/notrim/54bfc596c503dfb65aba59b616e571d2.webp"
"Barricade","11.35","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9hc2dhcmRfd2FsbF9saWdodC45Y2Y3NTBiZWQ4MjIyY2EyMjU0MWMxZGMwYzdjM2M5ODRmMzllNzkxLnBuZw--/auto/auto/85/notrim/806c08d0f17c721e7e05cfbd832b1364.webp"
"Hazard Pay","1428.58","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9zZzU1M19jYXV0aW9uX2xpZ2h0LjE1MDBmNGZjMGQ5YWMwMTZmOWY5NzdkYTQ1MmRkZTEzNjc4OWM0OTAucG5n/auto/auto/85/notrim/076c92f045c9b2de4b7f2f7df2c5f666.webp"
"Heavy Metal","0.90","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9nc19zZzU1M19kZWF0aG1ldGFsX2xpZ2h0LmJiYmE3MTZkNjVkMDI2ODM0MTY0ODUyYjdhNWNhZWQ1MjhjZDA1MjYucG5n/auto/auto/85/notrim/54cc4ceadd53f1a4ab238b523d135498.webp"
"Fallout Warning","7.12","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9udWtlc3RyaXBlX21hcm9vbl9zZzU1M19saWdodC40Y2YwM2Q1YWRjZGRlZWI2MjE3N2MzYTkxM2EwMWQ0MGMxNDU4NTg1LnBuZw--/auto/auto/85/notrim/f0c5af829e4e569872fe463daaa2a136.webp"
"Triarch","5.20","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9zZzU1Nl90cmlhcmNoX2xpZ2h0LjQ3NDBjYjdjZDJkNjAwZjI1NmRkMGVjNWNmNjI5Zjg0NzQ1ZTNkOGIucG5n/auto/auto/85/notrim/339d49eba7877d886db6b34b8fc82ccc.webp"
"Aloha","0.38","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9zZzUzM19hbG9oYV9saWdodC4wNTA5MmY5Y2RhY2MzZjc5MjBiMzA5NGFjYTEzOWE3YzhiODI1NTBhLnBuZw--/auto/auto/85/notrim/9bb516e5353e2f8f59411ff13f92722e.webp"
"Basket Halftone","0.21","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9odF9vcmFuZ2VfYmFza2V0X2xpZ2h0LjgwZjgwNzk1ODAxMGY2NTYwNTBiODAzZjZmYWYyZTczNWY3MjBjNTYucG5n/auto/auto/85/notrim/4a6d4175be37621527210bd19b6953a9.webp"
"Aerial","0.66","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9zZzU1M19hZXJpYWxfbGlnaHQuYjE4MmVhMzJjMzk5MTQ1YmIzMjNlNjUzNzg2YjlhZmExMDcwMWQyNS5wbmc-/auto/auto/85/notrim/b0c9ed160b51ee93152af67f66e00e8a.webp"
"Candy Apple","13.55","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zb19yZWRfc2c1NTNfbGlnaHQuM2E5MTI0YWRmMTdlN2Q0NmNlOTdlNWE2Y2E1MmJiNjBkNGVjNWRmNC5wbmc-/auto/auto/85/notrim/60604b2365e8047ea46036247ee9f691.webp"
"Anodized Navy","0.65","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hbl9uYXZ5X2xpZ2h0LjYxMmU2YTlhOTc3Yzc2NzBiZjk1MTJlNjlkYzI2NzIyODVmMTBlMTAucG5n/auto/auto/85/notrim/0b4a91388c47f1cdeeb4f4d8a4f3b02f.webp"
"Desert Blossom","19.75","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hYV9kZXNlcnRfYmxvb21fYnJpZ2h0X2xpZ2h0LjJjOGRlYjljNmIzMTIwMmNjOTcwYWIxNDk1MWY0MTBiZTBlYTYzOGQucG5n/auto/auto/85/notrim/8618f30997facf43a952af9192bb3237.webp"
"Danger Close","0.89","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9nc19zZzU1M19vdmVyX2hlYXRlZF9saWdodC4wY2MyODE1ZjJkMzU5Mzk1ZWJjOGU2M2JiZjc4OWM4NWY4ODI1N2VmLnBuZw--/auto/auto/85/notrim/8674eb0bdf9259e63fac5c92277a7590.webp"
"Lush Ruins","7.88","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hYV9ydWluc19ncmVlbl9saWdodC4wNjRiODI3MTZmYWNkYTljMDY0ZjkxNWRjYzI2Y2UyZjNlNTFjODk1LnBuZw--/auto/auto/85/notrim/858c86def237f9686b81ccd14053e870.webp"
"Tornado","51.12","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zb190b3JuYWRvX2xpZ2h0LjA1MDM0NTNjZGFjYjA3YjRhNmZjYjQ0OTNlZTI2MjU5NWVmYWY2M2MucG5n/auto/auto/85/notrim/7bea1470ecda489abea139a3c0881e4b.webp"
"Atlas","0.74","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9zZzU1M19hdGxhc19saWdodC4wYjg3YzBiNGE4ZDIyYjQ3N2VlZGRlMjNhZDBjNDdiZWNmZWZjMWNjLnBuZw--/auto/auto/85/notrim/8f948f036ec13654b280f0e6cbb5ab5b.webp"
"Waves Perforated","0.26","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF90YXBlX2RvdHNfd2F2ZXNfbGlnaHQuM2M5NDNhNDQ1ODE5YWZhZGU3OGU4NGE4NjY3ZTE3MzdiMDg4OGQ0MS5wbmc-/auto/auto/85/notrim/2fbd2160278fbe47eabd766d5a5fc71d.webp"
"Bleached","0.52","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9kZXNlcnRfc2t1bGxzX2xpZ2h0LmM2OTVhODdjZTI2MmY2OTA2OWNiMDNjNmI0OTJkNzIzNjI0OGY1MTYucG5n/auto/auto/85/notrim/2ce07866e29120f7343555364bb3b9b4.webp"
"Wave Spray","16.27","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9zcHJheV93YXZlc19icmF2b19saWdodC4zMDFjMDg5ZTFhZmZjOTBiZmRjODZkN2Y5ZTEwM2U0OWZmYThlMmI1LnBuZw--/auto/auto/85/notrim/58862d24ee4454d5062be107b8aeb116.webp"
"Night Camo","0.05","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zb29fYmx1ZXNfbGlnaHQuMjY4MmM2Nzk3OTdhMWI4Njg0MjNjNWE4MzkzYzg3MmZhMThlYmFlMC5wbmc-/auto/auto/85/notrim/f80483280ecae6a796d8bde82c1d8bd7.webp"
"Traveler","18.78","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9sdWdnYWdlX3NnNTUzX2xpZ2h0Ljc2ODUxYzE0OGY1MjA3MjBlZGQyZDZhMTI4ZjUzYTU3OTRhOTIwYmUucG5n/auto/auto/85/notrim/64ef95057b766c0d4b51672f3ea98914.webp"
"Army Sheen","0.03","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hbV9hcm15X3NoaW5lX2xpZ2h0LjFiZDg1ODdjYTZkOTExYWFjOWE0NmJmZDhlYjIzMTJjMTUwZjk2M2UucG5n/auto/auto/85/notrim/ab65e076af75da832eba986059e6d674.webp"
