"name","max_price","image _url"
"Cobalt Paisley","2.76","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHllX2JsdWVfcGFpc2xleV9saWdodC5hZWJhZmY3ZTM0ODAyOGYwMDk5OGUyMzA5NDU5YjBmMDcwMWNiZjM3LnBuZw--/auto/auto/85/notrim/7f923d183ad5eca594537edc19f139ca.webp"
"Ruby Poison Dart","3.87","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fbXA5X25pdHJvZ2VuX2xpZ2h0LjFmYzlhOGVkZWY1MGFiZDYxOWM2YWQ4NDk0YTRhYmY1NWFjMWJjZTEucG5n/auto/auto/85/notrim/93bb87f6635c044ffd4dacbb77ea98da.webp"
"Rose Iron","9.76","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fdGhvcm55X3Jvc2VfbXA5X2xpZ2h0Ljk2MDI1YmM4NDkyNjFmYzViOWJhNjgxMzEzMTJiNDRmYTUwMWU2ZjkucG5n/auto/auto/85/notrim/d7f85fce7ccf07b8e751a0deb7204a3b.webp"
"Stained Glass","676.85","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fc3RhaW5lZF9nbGFzc19saWdodC4xNDJlNDRmMWNiM2IyZGU5OTM0NjFkZmRkOTAwNzlmMDFlNTkzMGE1LnBuZw--/auto/auto/85/notrim/26b1d4f0141cd320c0a6c71ea1b4c8e0.webp"
"Pandora's Box","207.96","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYWFfcGFuZG9yYV9saWdodC5hNjJkYjFmOTY0ZTYxYjY1MzE1NjY5MTZiZjY4ZDcyZmQ5YzEyN2I1LnBuZw--/auto/auto/85/notrim/c48fcf653bb442e24b384c23899ab3be.webp"
"Goo","2.80","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2dvb19saWdodC5jM2RhNDcyODc1OGUwNzQ4N2M2MTNhNDMyNGM3OGFiNTM5YjY2ZmZkLnBuZw--/auto/auto/85/notrim/32e0e211d9550ff6247310ef561fdc5f.webp"
"Shredded","2.18","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHllX3BpbmtfdGlnZXJfbGlnaHQuMzdjNDgyMmFjMjdiZWU1YWI2YTljNzcyNGFhNTg3YWUyMjJlOWM3ZS5wbmc-/auto/auto/85/notrim/d1cbbb128ff96d8ff299a80aa68dfe0a.webp"
"Broken Record","1.02","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfbXA5X3ZpbnlsX2xpZ2h0LjYxYjIxMDQ4ZDQ0NzZlZDE3MDAwZjhjODg5NmZmNDkxYWFiNTY2YmEucG5n/auto/auto/85/notrim/1333674757872a44ccbbc4b894c0723f.webp"
"Nexus","0.94","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfbXA5X25leHVzX2xpZ2h0LjZkNmE5ZjMyZGRhMGNkODZjMGJhMjVhOTEwZGVkMThmNGFhNDA4NGMucG5n/auto/auto/85/notrim/0b6b4640e491bf590f246f8f38442aa2.webp"
"Featherweight","0.74","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X3N1cGVybGlnaHRfbGlnaHQuNmMyY2RmM2ZkNDhjNjNjYzRlN2IxZGZkMjQwZTU3MzY5MTdiMjNlZC5wbmc-/auto/auto/85/notrim/a8c18c6bc2fdd95fb83e0843c9118ce4.webp"
"Bioleak","0.46","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fbXA5X2Jpb2xlYWtfbGlnaHQuNThiMjQ2ZDNiZjczMWY0YmUyOTE0YmE3OWNhYTNlNGJkZGJiMTllNC5wbmc-/auto/auto/85/notrim/ec758725ee243d8af50c84dc17d5779f.webp"
"Deadly Poison","3.14","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2RlYWRseV9wb2lzb25fbGlnaHQuYTg2ZWQ4ODlhM2M4NjFhMjFmZjFmMWViYjc2MDA1YzllYjc5ZjliMS5wbmc-/auto/auto/85/notrim/b05c915d57d76ae98e35fd236e060bff.webp"
"Modest Threat","0.43","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfZ3NfbXA5X2NvbG9ueTAxX2xpZ2h0LjNmYjQwODI5YjY2OTQ1NzA5NDcwNzgxMmQ1NWU4NDQ1ZTI0MDgwZWMucG5n/auto/auto/85/notrim/05154b92e8cf4131fc391088f9be760c.webp"
"Capillary","0.74","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X3ZlaW5fbGlnaHQuMDNiYTQxZTNlMjI5MzIxZmU5ZjgzN2YxMjQ5NTlmMjAzZjE0ODUwZC5wbmc-/auto/auto/85/notrim/2e23e8585abbd783cb67adcad26a23e1.webp"
"Storm","35.99","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc29fc3Rvcm1mcm9udF9saWdodC40ZmIzY2Y5YmNlN2M3MDBjNzE2ZTYxM2FlZjhmMTdhMWE5ZDMyNDY1LnBuZw--/auto/auto/85/notrim/32ac3e4373d108e7d0cd99496e8bfe7d.webp"
"Bulldozer","972.12","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc29feWVsbG93X2xpZ2h0LjJjNDkyNGFkZmFiYWNkMTJlYTcwYWQzODM1Y2ZiYmY3Yzg4ZTA1YjYucG5n/auto/auto/85/notrim/083eca8302a01c5c7db8e08799ca50b4.webp"
"Music Box","23.17","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fbWlyYWdlX2Zsb3dlcnNfbWV0YWxpY19saWdodC43ODZkMDcxODRjZDA5OTMyNjk1ZTJkY2I5ZjEzM2MzNGQ4NDBhODQ4LnBuZw--/auto/auto/85/notrim/589b708b0794e915a531050410f5a175.webp"
"Orange Peel","0.82","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc3BfdGFwZV9vcmFuZ2VfbGlnaHQuYzU4YjZmOTgzMmIyZTk1YTgyYTk4MjM0MzExNTQxYmE5ZmViMDAyMS5wbmc-/auto/auto/85/notrim/57b04c16eb5b3d780191c3b85d2b8019.webp"
"Buff Blue","0.16","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHRfYmx1ZV9lZGdlc19saWdodC5kMDRiZTgyZjU3ZjE4ZmNjYzFhZjM4MDFjYTM2MTVjYWQ2MGY4OGMxLnBuZw--/auto/auto/85/notrim/b13348bdb2a121ff472731cd7ce19d13.webp"
"Sand Scale","1.09","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYWFfaGlkZS1tcDlfbGlnaHQuY2MyZWZhOGUyYjE5MzQyYjVmMjk1MjhjMDBkZWI3YTljNjEzZjllNy5wbmc-/auto/auto/85/notrim/b96034fe99b54f4a2517fb46482a1f73.webp"
"Dart","1.65","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2NoZXZyb25fbGlnaHQuMGFjMzUzOGYwMjI4ZTU1ZjgyYjM4YWY1NmRlM2EyOWMxMGJjZWJmYi5wbmc-/auto/auto/85/notrim/b75a834906965df5845ed20b7a4384c2.webp"
"Black Sand","0.85","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2JsYWNrX3NhbmRfbGlnaHQuZjY4NGM2MWQ4ODEzYmUyODZiM2Q0ODY3NTg1YmUyZTQ5Y2E3YTgwNS5wbmc-/auto/auto/85/notrim/1f95629dd42bd0f17281146addcd8456.webp"
"Old Roots","3.50","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc3BfbW9yb19jYXJ2aW5nX3llbGxvd19saWdodC5kZWUxOTZhM2U4ODhlZDQzOWRiNDdkYTk2ZjU1OTc5ZDZiNGIxNDJlLnBuZw--/auto/auto/85/notrim/73946264b8e87780da3860fe87649fa5.webp"
"Army Sheen","0.64","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fYXJteV9zaGluZV9saWdodC41MTU2YjEzZjYzMWQ1YjliODQ3NWY3Y2IwMjBhYjY2MGFlMTgyZmE1LnBuZw--/auto/auto/85/notrim/c1318ac354331ad04ea3a026700c6f20.webp"
"Green Plaid","9.69","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHlfcGxhaWQyX2xpZ2h0LjY0MWI4NTc0M2VlMjA2NjJmYWI2NzdjZmNhMmI1MWE2MjljMzE2Y2MucG5n/auto/auto/85/notrim/c385a38d0e8eb07c8e269295f3ac6946.webp"
"Sand Dashed","0.17","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc3BfdGFwZV9zaG9ydF9zYW5kX2xpZ2h0LmZlM2IzZDhkNTE3Y2Q2MGUyZDYyYmVjM2M3NzZjZjc4MmVhMWQyMWUucG5n/auto/auto/85/notrim/0e7c22f8e4150e64418b3110f9a0a348.webp"
"Pine","0.05","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc29lX2FscGluZV9ncmVlbl9saWdodC5jNjU4YzkxNGQ5ZDVjMTEwOWU1ODU0NGYzMTczMWEzNGMyZGNlN2VmLnBuZw--/auto/auto/85/notrim/ef2dd58acf36d9b0878785a45d73e2d6.webp"
"Slide","0.14","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHlfc3BsYXR0ZXIzX2xpZ2h0LmIxNjRjMThiYjI3ODA3Y2VhZjM2NGUwMTg0NDc2MTQyODY3MWMxODcucG5n/auto/auto/85/notrim/f7f16590c974cfe3f362b44e7812d40d.webp"
"Multi-Terrain","0.02","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHlfbXRwX2xpZ2h0LjU5NDFiNTdjNzJlZWNlOTFkYmJhOTU0MzRjZjM0NWYzYThjYzg1MzkucG5n/auto/auto/85/notrim/17bfc99277e10f19665aa0fcf8cea69d.webp"
"Dry Season","77.07","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfc3BfdGFwZV9kb3RzX2JyYXZvX2xpZ2h0LjYyMjNmOGQ3NGFiYjZlMzMwZWM4YjcwMDhjZjk1ZDcxNGQ3NjQzMTUucG5n/auto/auto/85/notrim/767da06cebb913a129244e65595c3381.webp"
"Wild Lily","2870.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2lzbGFuZF9mbG9yYWxfbGlnaHQuOWNhZDMzOWEwZGFhMDUxMDAyZGNmNTNkMmEzYTE4MjhkYjRjZTlmMy5wbmc-/auto/auto/85/notrim/76f3ff0e6af7421290d2cfed6f7c2e4e.webp"
"Hot Rod","432.34","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW5fcmVkX2xpZ2h0LmNjNjUxNzgzYTQyYjIxYTYxMTRlZDZkNDFjYjJjMjdjMGI0MmEwNzgucG5n/auto/auto/85/notrim/0d49d4143e1a6810f393c7976a51e374.webp"
