"name","max_price","image _url"
"Acid Fade","276.38","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9hYV9mYWRlX2dyYXNzbGFuZF9saWdodC40MDRiOWMzNTE0ODAzMDk0OWVlMTk4Yzk2NGE1NzA5NDE5YjQ4OGFhLnBuZw--/auto/auto/85/notrim/cc5b8ff05c172665938561316579a930.webp"
"Death Strike","642.30","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9zY29ycGlvbl9saWdodC5mNDk1NWY0MTBlOWEzYmU2YWE1YjVkYTA3YzNjNzdmYTRhNjk2NWM4LnBuZw--/auto/auto/85/notrim/4311ed7360428366ed18f5d4537f4a6b.webp"
"Abyss","13.14","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9hcV9sZXZpYXRoYW5fbGlnaHQuMmY0MjNmODFkMTY5Y2JmMDMyMzBmMjFhMjlmOTA4Yzg0ZGFjNTA3My5wbmc-/auto/auto/85/notrim/6ae104b05be64ad6c121be1aa9ba525d.webp"
"Memorial","3.41","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zc2cwOF9icnV0YWxpc3RfbGlnaHQuZTc4MDVkMjRiM2ExZDdkZDI4YjM1ZDQyZDJiYjljMzY2ZDljMDMxOC5wbmc-/auto/auto/85/notrim/718351408b83d455acff59d96e6c2c4b.webp"
"Parallax","19.98","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9jaHJvbWF0aWNfbGlnaHQuMDk0ZDAwMDg1ZjlhMjk3M2U5MjYwNTllYmQxYzMxMWZhNGE4ZTczZi5wbmc-/auto/auto/85/notrim/feb65118fccc5f20133cc06a8858e71f.webp"
"Hand Brake","24.01","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9nc19zc2cwOF9jaGVja2VyX2xpZ2h0Ljk3Y2NjMTgwMjhmMzdhYWQxMzE5MzgzNzBhNzE3ZTNjODc1NmM3ZGUucG5n/auto/auto/85/notrim/e65cd22e068b881ff5454b0538dfcb72.webp"
"Detour","32.24","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9zc2cwOF9tYXJrZXJfbGlnaHQuYzZkNTg1NDZlNTQwNzI5NWU5YWU5OTIxMmI3MzkyODllYjY0NzllYy5wbmc-/auto/auto/85/notrim/fef4d1defc887bbe0fa93ca80ac175ab.webp"
"Red Stone","34.89","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19ydW5lX3N0b25lX2xpZ2h0Ljk1NWMwMWU2NzVhNjRjOTBiNGM4NTlkMzU4ZmI4ZjcyZjk1MWQ2NmMucG5n/auto/auto/85/notrim/1d5d21d98803788f95ed07e206801080.webp"
"Blush Pour","2.31","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb29fYWNyeWxpY19mbG93X3BpbmtfbGlnaHQuMjg3MDVjYjhmMmUxNmFiYmVkZjg0MDFjNjM1ZGRmOWFjOGE2NDYwYy5wbmc-/auto/auto/85/notrim/1b2d00eccd2c66bed7af4b126b71c1d7.webp"
"Dezastre","1.30","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zc2cwOF9kZXphc3RyZV9saWdodC45MGVjMDU0NDFjMjNmYTQyNDdjN2JhN2RkZjg1ZGNhODhlNGY3MGRjLnBuZw--/auto/auto/85/notrim/bececc9244fa02c78d1a63d73a85932e.webp"
"Mainframe 001","1.12","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9tYWluZnJhbWVfbGlnaHQuNTJhMWI5YWRjNDVkNGIyYzQyYTMyZGEzMzIwZjM5MmRhZmYyNzMyNy5wbmc-/auto/auto/85/notrim/57791eaec277a61b7619e336df16c2bd.webp"
"Tropical Storm","93.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF9wYWxtX3NoYWRvd19saWdodC4xYzI4NzlhY2RmODcwN2M5MGVhOTg2OTYwMmNlNWI0Y2NhNzBhZWUwLnBuZw--/auto/auto/85/notrim/5200360515ad572e2ec0da3f4763f2e4.webp"
"Carbon Fiber","6.15","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9hbV9jYXJib25fZmliZXJfbGlnaHQuZWVmZTE5YmQ2NTE3OTRkNDMxNWY2MzgxYmFkYmRkMzlmZWRjZWM3MS5wbmc-/auto/auto/85/notrim/db943775227800992318bd6b65133924.webp"
"Slashed","1.85","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9pbW1vcnRhbF9saWdodC44NDNjMjI3MzAyNDBhN2YzMDBmODFmZmQ5NTc4ZmY1ODgyMTRhYjBhLnBuZw--/auto/auto/85/notrim/460f9cd27bd5bfe376de8a834a66f5c0.webp"
"Azure Glyph","2.29","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9nc19zc2cwOF9hbnViaXNfbGlnaHQuNmNiMDQ0MzNlNDVkNzI3Njk2NTRmZmFhZjM3OWU4MmJlOTA0MjEyYS5wbmc-/auto/auto/85/notrim/d67840e9093a966d0ba8e7c3271e657f.webp"
"Dark Water","4.50","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9hbV96ZWJyYV9kYXJrX2xpZ2h0LjllN2FmZWMwZmMyMWNmNWM1OGRmNDJkNWU1MjEzZGI0ODA3N2M3OTEucG5n/auto/auto/85/notrim/8c9f7489e7c52b55bca7f37e5be10c80.webp"
"Necropos","6.94","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9uZWNyb3Bvc19saWdodC43MzA5MDFiMzM5NzhmMWRmZTQ0NmM3N2EyYmE0NjdmODExMDkwMDU3LnBuZw--/auto/auto/85/notrim/b4cbb1c40f73162a49d3fc2501cef4a7.webp"
"Spring Twilly","2.97","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV90cmFpbmFyY2hpdGVjdF9ncmVlbl9saWdodC43M2IyMTA3ZDc0MmI0NjkyY2JiNmNlYzEwY2M1OGVhZmEzZjI1MDIzLnBuZw--/auto/auto/85/notrim/b1b1f77eb18bf4f076b798127d5c5104.webp"
"Tiger Tear","0.33","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeWVfdGlnZXIyX2xpZ2h0Ljg0MmJlNzkyYTBiZjA0YjYwNzE5OWFlZGYxNTgyOTUyNThkM2ZhODMucG5n/auto/auto/85/notrim/50bff0a0f5f91fd3370d7e3b85dc6676.webp"
"Mayan Dreams","89.92","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9tYXlhbl9kcmVhbXNfYnJhdm9fbGlnaHQuOWM1N2I3ZjA1YTg4ZTA5NjAzNWM0MThjMGZkY2QzZGZmNmNkYTYwNC5wbmc-/auto/auto/85/notrim/eacbedc21c67c7a4b31fe083642854e5.webp"
"Threat Detected","33.74","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9hbV9pbnRlbGxpZ2VuY2Vfb3JhbmdlX2xpZ2h0LjQzZDBmMDE2ZjIzYmRkOGY3Y2JkODFkNTVhMjlmZmE0NDliY2JmODIucG5n/auto/auto/85/notrim/a53d5ecaed9bbfe18f274c0026cb4fa1.webp"
"Blue Spruce","570.62","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19tb3NzX2xpZ2h0LjM1NTA2MzRkYTNjNGU0NjFlZTI3OTllNmI3NDM5MmM3MTM2MTBkZDEucG5n/auto/auto/85/notrim/0638a9f12808d7b5d337c2626fa2806e.webp"
"Halftone Whorl","0.59","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9odF9zd2lybF9zc2cwOF9saWdodC5kMmI4ODY0OGU3MzhlOGNkZThlZTVjY2Q0ZDczYTBkZWFiMTU5NmRhLnBuZw--/auto/auto/85/notrim/a522f9de8bcef1d1a8df579f26a1608c.webp"
"Prey","0.49","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF96ZWJyYWNhbV9yZWRfbGlnaHQuZjI0YWUzMzZkNjdkNTQ5Mzk1MDNjOTRiNWJmNmI3MDMzMzlhNDlhZi5wbmc-/auto/auto/85/notrim/d47942eb6da1e7f2f50c66f70a07cc47.webp"
"Sand Dune","92.77","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19zYW5kX2xpZ2h0LmM5NGI1N2JkN2Y0MmUyMjc2ZTdhYjA5ODMyMWYxZDJhNGE4MWNkOWIucG5n/auto/auto/85/notrim/eb662a521dbc1090c0542e35dded16ab.webp"
"Jungle Dashed","6.61","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF90YXBlX3Nob3J0X2p1bmdsZV9saWdodC4zY2MzMjhlN2MxZWNiY2JkNjg4ZjNiNjAwNTAxNGRhOTdjNTJmMTA0LnBuZw--/auto/auto/85/notrim/e125c5e20f5b0d6f9134ba69979bb611.webp"
"Lichen Dashed","53.21","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF9zaG9ydF90YXBlX2xpZ2h0LjExNTU4MjUzYzdlNjJkN2RiOTQ5NmJlNWMzZjlmMWVkNGUzYWNkMjAucG5n/auto/auto/85/notrim/b268160451be0706c643b7b1ada0b6c0.webp"
"Green Ceramic","0.05","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19jZXJhbWljX2dyZWVuX3NzZzA4X2xpZ2h0LjEwOWY0NzhiNWVlZDY1YjZiZGNhNTViNWJhMGJjMjU1NDBiZWM4MGYucG5n/auto/auto/85/notrim/20e8845068880758ff45580f2beeeebb.webp"
"Grey Smoke","0.03","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb2NoX2Jsb3JiX2J3X2xpZ2h0LjQ0NjY5ODg2NWY1MThmNDY5ODkyZjJlMTMxMTc5OTUyODcyNGEwNWUucG5n/auto/auto/85/notrim/c26549dbf3b5b8de908d1ea9b980740f.webp"
"Orange Filigree","93.81","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9yZW5fb3JhbmdlX2xpZ2h0Ljg5ZGMwOTFhMWIwY2M0YWIxZjA3MGJiNzRiYWExZmMxMTBkN2E5NmEucG5n/auto/auto/85/notrim/c8899fe6b9f8678d1ac42af5aae4c296.webp"
"Sea Calico","1,250.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9mbG93ZXJzX3N0bWFyY19saWdodC5jNzhiZjI1NWQzOTczNDdmN2VhYjczOGI3YmQ1ZjIxOTE0ZTBmZDVmLnBuZw--/auto/auto/85/notrim/53e52792a3a7b7c1176851eb48a7ef13.webp"
