"name","max_price","image _url"
"Jaguar","587.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X3BhbnRoZXJfYWs0N19saWdodC5lMGI1Njg1MDcwOGE3YzFlNzI2MTVhODhjNjQ1NTJmNmQ5NmEwMDVhLnBuZw--/auto/auto/85/notrim/27d28d1e26099e18a8cc2adb422435af.webp"
"Wasteland Rebel","490.16","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X3RyaWJ1dGVfYWs0N19saWdodC5jZWY3N2JjNWYwOWJlMDEzNmE5MGFlZDk4NmM0MDMyNDJhZjBhMmEwLnBuZw--/auto/auto/85/notrim/e19a98e6877961d5aa80fed21e26d16b.webp"
"Emerald Pinstripe","11.57","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X3BpbnN0cmlwZV9hazQ3X2xpZ2h0LjVjMTM2NzBmNGMyYjMxOGJmN2QwOWU2Mzk2YmYyMDJhYjQzNzExZjkucG5n/auto/auto/85/notrim/9539fd722f2b655338364ef5a1167ef1.webp"
"Olive Polycam","0.74","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2h0X3BvbHlfY2Ftb19hazQ3X2xpZ2h0LjBjZGVlMTIzNmFmNGY4NTAxNzJkMDE1MWExZGZmMDM4NzU3YWQwYzQucG5n/auto/auto/85/notrim/19c78b5b203850612bdd4ba9c7ec580a.webp"
"Baroque Purple","103.06","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2h5X3ZlbmV0b19wdXJwbGVfbGlnaHQuMzg1ZmQ4OTkwOWZiMThkYzI3NzQ4OWRlMTI2YzRmYmUzYjE4ZDRhZi5wbmc-/auto/auto/85/notrim/1e4f57443323984780abd3efe2bf1070.webp"
"Safari Mesh","5.50","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X3NwX21lc2hfdGFuX2xpZ2h0LjI4YjM0MjY2ODRkZDRjZDFkOGMyZjY3ZGI5YjBkOTA5MjU3NDU1YzgucG5n/auto/auto/85/notrim/6ce6680c843475279df0e71c31c0f24e.webp"
"Fire Serpent","3,281.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2ZpcmVzZXJwZW50X2FrNDdfYnJhdm9fbGlnaHQuYzU3YTA4MmRlZjAyNjYyY2ZkYjEzYzU0M2UwZDUwZGZkM2Q2ZGE0ZC5wbmc-/auto/auto/85/notrim/816d04693ab5653bcc656e5bf0562227.webp"
"Green Laminate","100.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2h5X2FrNDdsYW1fZ3JlZW5fbGlnaHQuZDM5Mjc2MzMzMzg5YzQzZjA0ZmE1YzU5NjIzMGFmMWYzY2QwYzVkZi5wbmc-/auto/auto/85/notrim/f1cff22093737c445780a8db7f198e0e.webp"
"VariCamo Grey","0.92","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X3NvZV92YXJpY2Ftb19saWdodC5kMWQ5ZWRiM2JjODZkOTBjZDMzZTc4ZmE4OTdjMWY5OGFlYzZmZTg3LnBuZw--/auto/auto/85/notrim/c38c494d4ceaa906f1ffdf907753bb64.webp"
"Black Laminate","241.15","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2h5X2FrNDdsYW1fYndfbGlnaHQuNTMwZDU2OTkwMjcwMGVhYTQ0YTY0MTk0YWFjZWU4ZWM4NGU1OWE5NC5wbmc-/auto/auto/85/notrim/b0b52a31be2e8a75d28a5056a9113cb2.webp"
"Panthera onca","1,141.53","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2FrX2phZ3Vhcl9saWdodC4xNmI5YTcxYmMwMjI2ODRmZDVkOTNkZmY4MzdiOTNlMzViYzE1ZTg2LnBuZw--/auto/auto/85/notrim/b2d18a0a17b7bc6a9b183b16e486e36d.webp"
"X-Ray","3,800.00","https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2FrX3hyYXlfbGlnaHQuNjVkYzI3MDVhZjZiOGM2YTkyZjk3NWZhMWVhZDQwNDNmNzIyM2E4NC5wbmc-/auto/auto/85/notrim/f206a97ce66f5b0fc758c73c2f66a987.webp"
